ID,pass_bar,lsat,ugpa,DOB_yr,grad,fulltime,parttime,fam_inc,race,gender,bar,index6040,indxgrp
461,1,31.0,2.8,69,1,1,0,3,4,1,0,611.578933,4
462,1,45.0,3.5,67,1,1,0,4,4,1,0,902.631555,6
463,1,43.0,3.6,68,1,1,0,5,4,1,0,881.052609,6
464,1,41.0,3.7,69,1,1,0,4,4,1,0,859.4736630000001,6
465,1,41.0,3.6,68,1,1,0,3,4,0,0,849.4736630000001,6
466,1,47.0,3.8,69,1,1,0,4,4,1,0,964.210501,6
467,1,29.0,3.0,69,1,1,0,4,3,1,1,599.9999869999998,4
468,1,37.0,3.6,69,1,1,0,3,4,1,0,786.315771,6
469,1,34.0,2.7,68,1,1,0,2,4,0,0,648.9473519999998,5
470,1,42.0,3.7,69,1,1,0,4,4,1,0,875.2631359999998,6
473,1,37.0,3.6,64,1,1,0,4,3,1,0,786.315771,6
475,1,39.0,3.4,69,1,1,0,4,4,0,1,797.8947169999999,6
476,0,31.0,2.5,67,1,2,1,2,2,0,2,581.578933,4
477,1,38.0,3.2,68,1,1,0,4,4,1,0,762.1052440000002,6
478,1,36.0,3.5,65,1,1,0,4,4,0,0,760.526298,6
479,1,32.0,3.2,69,1,1,0,4,4,0,1,667.3684059999998,5
480,1,34.5,3.0,68,1,1,0,3,4,0,0,686.8420884999998,5
481,1,34.0,3.0,69,1,1,0,4,4,1,0,678.9473519999998,5
482,1,44.0,3.5,67,1,1,0,4,4,1,0,886.842082,6
484,0,30.0,3.2,68,1,1,0,3,4,0,2,635.78946,4
485,1,30.5,3.5,69,1,1,0,4,4,1,0,673.6841965,5
486,1,45.0,2.3,59,1,2,1,3,4,1,0,782.6315549999997,6
487,1,42.0,3.7,69,1,1,0,3,4,1,0,875.2631359999998,6
489,1,38.0,2.9,69,1,1,0,4,4,0,0,732.1052440000002,6
490,1,39.0,4.0,70,1,1,0,2,4,1,0,857.8947169999999,6
491,1,40.0,3.5,55,1,1,0,3,4,1,0,823.6841900000002,6
492,1,35.0,4.0,68,1,1,0,4,4,0,0,794.736825,6
493,1,48.0,3.5,69,1,1,0,4,4,0,0,949.999974,6
494,1,35.0,3.3,64,1,2,1,4,2,0,0,724.736825,6
495,1,41.0,3.6,69,1,1,0,3,4,1,0,849.4736630000001,6
496,1,42.0,3.1,57,1,1,0,4,4,1,0,815.263136,6
498,1,30.5,2.7,63,1,2,1,3,4,1,0,593.6841965,4
500,1,36.0,3.2,69,1,1,0,4,4,1,0,730.526298,6
501,1,37.0,3.3,69,1,1,0,4,4,1,0,756.3157709999997,6
503,1,36.0,3.6,69,1,1,0,4,4,0,0,770.526298,6
504,1,41.0,3.8,70,1,1,0,1,4,0,0,869.4736630000001,6
505,1,40.0,3.6,52,1,2,1,3,4,1,0,833.6841900000003,6
506,1,34.0,3.2,68,1,1,0,4,4,0,0,698.9473519999998,5
507,0,31.0,2.6,66,1,1,0,5,0,1,2,591.578933,4
508,1,39.0,3.2,69,1,1,0,3,4,1,0,777.894717,6
509,1,39.0,3.2,69,1,1,0,2,4,0,0,777.894717,6
510,1,29.0,3.3,68,1,1,0,3,4,1,0,629.9999869999998,4
511,1,41.0,4.0,69,1,1,0,4,4,1,0,889.4736630000001,6
513,1,35.0,3.0,69,1,2,1,4,4,0,0,694.736825,5
514,1,40.0,3.3,68,1,1,0,3,4,0,0,803.6841900000002,6
515,1,37.0,3.3,69,1,1,0,3,4,0,0,756.3157709999997,6
516,1,42.0,3.0,67,1,1,0,4,4,1,0,805.263136,6
517,1,38.0,4.0,69,1,1,0,4,4,0,0,842.105244,6
518,1,37.0,2.9,54,1,1,0,5,4,1,0,716.3157709999997,6
519,1,36.0,3.6,66,1,1,0,2,4,0,0,770.526298,6
520,1,37.0,3.8,67,1,1,0,4,4,0,0,806.3157709999997,6
521,0,29.0,3.1,54,1,1,0,3,4,1,2,609.999987,4
522,1,30.0,2.7,66,1,1,0,3,1,0,1,585.78946,4
523,1,37.0,3.2,68,1,1,0,5,0,0,0,746.315771,6
524,1,41.0,2.8,69,1,1,0,4,4,0,0,769.473663,6
525,1,36.0,2.6,68,1,1,0,3,4,1,0,670.526298,5
526,1,40.0,3.6,66,1,1,0,4,4,0,0,833.6841900000003,6
527,1,47.0,3.0,69,1,1,0,4,4,1,0,884.210501,6
528,1,44.0,2.4,57,1,1,0,4,4,1,0,776.842082,6
529,1,36.0,3.9,69,1,1,0,3,4,0,0,800.526298,6
530,1,32.0,3.7,60,1,2,1,2,4,0,0,717.3684059999998,6
531,1,33.0,3.1,68,1,1,0,4,4,0,0,673.157879,5
532,0,27.0,2.5,53,1,1,0,3,4,1,2,518.4210410000002,2
533,1,37.0,3.1,68,1,1,0,3,4,0,0,736.315771,6
534,1,44.0,3.9,69,1,1,0,3,4,1,0,926.842082,6
535,1,38.0,3.7,68,1,1,0,3,4,0,0,812.1052440000002,6
536,1,39.0,3.5,58,1,1,0,3,4,0,0,807.8947169999999,6
537,1,35.3,2.6,68,1,1,0,4,4,1,0,659.4736669,5
538,1,42.0,3.4,66,1,1,0,3,4,1,0,845.2631359999997,6
540,1,39.0,2.9,68,1,1,0,3,4,1,0,747.8947169999999,6
541,1,37.0,3.1,57,1,1,0,4,4,1,0,736.315771,6
542,1,33.0,2.5,65,1,1,0,4,4,1,0,613.157879,4
543,1,33.0,2.5,69,1,1,0,4,4,1,0,613.157879,4
544,1,41.0,3.0,69,1,1,0,4,4,0,0,789.473663,6
545,1,43.0,3.4,67,1,1,0,3,4,0,0,861.052609,6
546,1,38.0,3.6,68,1,1,0,4,0,0,0,802.1052440000002,6
547,1,41.0,3.1,56,1,1,0,3,4,0,0,799.473663,6
548,1,33.0,3.4,40,1,2,1,3,4,1,0,703.157879,6
549,1,37.0,2.9,69,1,1,0,4,0,0,0,716.3157709999997,6
552,1,35.0,3.8,68,1,1,0,4,4,1,0,774.736825,6
553,1,40.5,3.2,68,1,1,0,4,4,1,0,801.5789265,6
554,1,48.0,3.2,54,1,1,0,2,4,0,0,919.999974,6
555,1,32.0,2.9,69,1,1,0,2,2,0,0,637.3684059999998,4
557,1,35.0,3.0,68,1,1,0,3,4,1,0,694.736825,5
558,1,45.0,3.1,65,1,1,0,4,4,1,0,862.6315549999997,6
559,1,41.0,3.0,68,1,1,0,3,4,0,0,789.473663,6
560,1,39.0,3.3,69,1,1,0,4,4,1,0,787.8947169999999,6
561,1,40.0,3.7,66,1,1,0,3,4,0,1,843.6841900000003,6
562,1,35.5,3.1,67,1,1,0,4,4,1,0,712.6315615,6
564,1,41.0,3.6,66,1,1,0,5,4,1,0,849.4736630000001,6
565,1,36.0,3.3,67,1,1,0,4,4,1,0,740.526298,6
566,1,34.0,2.8,64,1,1,0,3,4,1,0,658.9473519999998,5
567,1,38.0,3.0,68,1,1,0,4,4,1,0,742.1052440000002,6
568,1,33.0,3.7,69,1,1,0,3,4,0,0,733.157879,6
569,1,34.0,2.7,67,1,1,0,4,4,1,1,648.9473519999998,5
570,1,24.5,3.7,67,1,1,0,1,4,0,0,598.9473585,4
571,1,31.0,3.1,68,1,1,0,5,4,1,0,641.578933,5
572,1,30.5,2.6,63,1,1,0,4,4,1,0,583.6841965,4
574,1,33.0,3.0,63,1,2,1,3,4,0,0,663.157879,5
575,1,38.0,3.1,69,1,1,0,4,4,1,0,752.1052440000002,6
576,1,41.0,2.8,63,1,2,1,3,4,1,0,769.473663,6
577,1,36.0,3.2,69,1,1,0,4,4,0,0,730.526298,6
578,1,25.0,3.3,68,1,1,0,2,1,0,1,566.842095,3
580,1,31.0,3.5,54,1,2,1,3,4,0,0,681.578933,5
581,1,40.0,3.3,69,1,1,0,5,4,1,0,803.6841900000002,6
582,1,39.0,3.6,69,1,1,0,3,4,1,0,817.894717,6
583,1,31.0,2.7,43,1,1,0,3,4,1,0,601.578933,4
584,1,31.0,3.6,69,1,1,0,3,4,0,1,691.578933,5
586,1,33.5,3.5,69,1,1,0,4,4,1,0,721.0526155,6
587,1,36.0,3.2,66,1,1,0,4,4,1,0,730.526298,6
588,1,35.0,3.2,63,1,1,0,4,4,1,0,714.736825,6
589,1,43.0,3.3,66,1,1,0,4,4,0,0,851.052609,6
591,1,39.0,3.8,66,1,1,0,2,4,0,0,837.8947169999999,6
592,1,36.0,3.0,69,1,1,0,4,4,0,0,710.526298,6
593,1,38.0,3.3,68,1,1,0,3,0,0,0,772.1052440000002,6
594,1,44.0,3.8,69,1,1,0,4,4,0,0,916.842082,6
595,1,38.0,3.7,69,1,1,0,3,4,0,0,812.1052440000002,6
597,1,27.0,2.7,67,1,2,1,4,4,1,1,538.4210410000002,3
598,1,36.0,3.1,68,1,1,0,4,4,1,0,720.526298,6
599,1,31.0,3.5,68,1,1,0,3,4,0,0,681.578933,5
601,1,35.5,3.6,60,1,1,0,2,4,1,0,762.6315615,6
602,1,32.0,3.5,69,1,1,0,4,4,1,0,697.3684059999998,5
603,1,42.0,3.4,65,1,1,0,3,4,1,0,845.2631359999997,6
605,1,44.0,2.9,65,1,1,0,4,4,0,0,826.842082,6
607,1,25.0,3.2,69,1,1,0,4,4,1,0,556.842095,3
609,1,39.0,2.8,60,1,1,0,3,3,0,1,737.8947169999999,6
610,1,38.0,3.5,66,1,1,0,3,4,1,0,792.1052440000002,6
611,0,37.0,3.2,68,1,1,0,4,4,0,2,746.315771,6
612,1,39.0,3.6,69,1,1,0,3,4,0,0,817.894717,6
613,1,38.0,3.0,68,1,1,0,5,4,1,0,742.1052440000002,6
614,1,35.0,3.2,67,1,1,0,4,4,0,0,714.736825,6
615,1,36.0,4.0,42,1,1,0,3,4,0,0,810.526298,6
616,1,48.0,3.8,64,1,1,0,2,4,1,0,979.999974,6
617,1,46.0,4.0,70,1,1,0,4,4,1,0,968.421028,6
618,1,35.0,3.0,68,1,1,0,4,4,1,0,694.736825,5
619,1,31.0,3.6,68,1,1,0,2,4,0,0,691.578933,5
620,1,26.5,3.2,69,1,1,0,4,4,0,0,580.5263045,4
621,1,37.0,3.4,69,1,1,0,4,4,0,0,766.3157709999997,6
622,1,36.0,3.2,69,1,1,0,4,4,1,0,730.526298,6
624,1,29.0,3.1,68,1,1,0,3,4,1,0,609.999987,4
626,1,30.0,3.5,69,1,1,0,4,4,0,0,665.78946,5
627,1,34.0,3.2,69,1,1,0,4,4,0,0,698.9473519999998,5
628,1,37.0,3.1,63,1,2,1,4,4,1,0,736.315771,6
630,0,20.0,2.7,68,1,1,0,2,1,0,2,427.89473,1
631,1,30.0,3.2,66,1,1,0,4,4,1,0,635.78946,4
633,1,37.0,3.3,69,1,1,0,3,4,1,1,756.3157709999997,6
634,1,37.0,3.5,68,1,1,0,4,4,1,0,776.315771,6
635,1,48.0,3.8,63,1,1,0,2,4,0,0,979.999974,6
636,1,35.0,2.9,66,1,1,0,3,4,0,0,684.736825,5
637,1,35.0,3.1,66,1,1,0,4,2,0,0,704.736825,6
638,1,34.0,3.8,68,1,1,0,4,4,0,0,758.9473519999997,6
640,1,48.0,3.4,68,1,1,0,4,4,1,0,939.999974,6
641,1,41.0,3.7,69,1,1,0,4,0,0,0,859.4736630000001,6
642,1,32.0,3.5,67,1,1,0,4,4,0,0,697.3684059999998,5
643,1,36.0,3.2,66,1,1,0,4,4,0,0,730.526298,6
644,1,27.0,2.5,58,1,2,1,3,1,1,0,518.4210410000002,2
645,1,38.0,3.3,65,1,1,0,2,1,1,0,772.1052440000002,6
646,1,34.0,3.4,69,1,1,0,3,4,1,0,718.9473519999997,6
647,1,34.0,3.5,66,1,1,0,3,4,0,0,728.9473519999997,6
649,1,37.5,3.7,60,1,1,0,2,4,0,1,804.2105075000003,6
650,1,47.0,3.7,48,1,1,0,5,4,1,0,954.210501,6
651,1,32.0,3.4,68,1,1,0,3,4,1,0,687.3684059999997,5
653,1,32.5,3.2,69,1,1,0,3,4,1,0,675.2631425,5
654,1,21.0,3.2,64,1,2,1,2,1,1,1,493.684203,2
655,1,38.0,3.7,61,1,2,1,4,4,0,0,812.1052440000002,6
656,1,37.0,3.6,69,1,1,0,3,4,0,0,786.315771,6
657,1,35.0,3.5,65,1,1,0,4,4,1,0,744.736825,6
658,1,32.0,3.2,52,1,2,1,3,4,0,0,667.3684059999998,5
660,1,35.5,2.7,69,1,1,0,4,4,1,0,672.6315615,5
661,1,39.0,3.1,67,1,1,0,4,4,1,0,767.894717,6
662,1,37.0,3.1,69,1,1,0,4,4,0,0,736.315771,6
663,1,42.0,3.2,66,1,1,0,4,4,1,0,825.263136,6
664,1,33.0,3.9,68,1,1,0,4,1,0,0,753.157879,6
665,1,35.0,3.4,70,1,1,0,4,3,0,0,734.736825,6
666,1,34.5,3.9,69,1,1,0,3,4,0,0,776.8420884999997,6
667,1,39.0,3.6,69,1,1,0,3,4,0,0,817.894717,6
668,1,39.0,3.1,65,1,1,0,4,4,1,0,767.894717,6
669,1,37.0,3.3,68,1,1,0,3,4,1,0,756.3157709999997,6
670,1,41.0,3.8,64,1,1,0,3,4,0,0,869.4736630000001,6
672,1,33.0,2.1,66,1,1,0,2,4,1,0,573.157879,3
674,1,43.0,4.0,57,1,2,1,3,4,0,0,921.052609,6
675,1,35.5,4.0,62,1,1,0,3,3,1,0,802.6315615,6
676,1,38.0,3.6,69,1,1,0,4,4,1,0,802.1052440000002,6
677,1,37.0,3.4,65,1,1,0,5,4,0,0,766.3157709999997,6
678,1,36.0,3.1,68,1,1,0,3,2,1,0,720.526298,6
679,1,38.0,3.7,69,1,1,0,4,4,0,0,812.1052440000002,6
680,1,39.0,3.1,69,1,1,0,4,4,1,0,767.894717,6
681,1,37.0,3.6,62,1,1,0,3,4,0,0,786.315771,6
683,1,27.0,3.7,68,1,1,0,4,4,0,0,638.4210410000002,4
684,0,37.0,3.8,69,1,1,0,3,4,0,2,806.3157709999997,6
685,1,37.0,3.2,66,1,1,0,2,2,1,1,746.315771,6
687,1,23.5,2.3,63,1,1,0,1,2,1,0,443.1578855,1
688,1,36.0,4.0,69,1,1,0,4,4,0,0,810.526298,6
691,1,36.5,3.0,67,1,1,0,4,4,1,0,718.4210344999997,6
692,1,44.0,3.5,67,1,1,0,4,4,0,0,886.842082,6
693,1,41.0,3.3,59,1,1,0,4,4,0,0,819.473663,6
694,1,30.5,3.5,67,1,1,0,3,4,1,0,673.6841965,5
695,1,32.5,2.4,66,1,1,0,4,4,1,0,595.2631425,4
696,1,28.0,3.1,65,1,1,0,3,1,0,0,594.210514,4
697,1,29.5,2.6,67,1,1,0,2,1,0,0,567.8947235,3
698,1,38.0,3.6,67,1,1,0,3,2,0,0,802.1052440000002,6
700,1,31.0,3.8,68,1,1,0,4,4,1,0,711.578933,6
701,1,43.0,3.4,69,1,1,0,4,4,1,0,861.052609,6
703,1,40.0,3.6,68,1,1,0,4,2,0,0,833.6841900000003,6
704,0,25.0,3.0,69,1,1,0,4,2,1,2,536.842095,3
705,1,39.0,3.2,69,1,1,0,3,0,0,0,777.894717,6
706,1,37.0,3.0,68,1,1,0,4,4,1,0,726.315771,6
708,1,38.0,3.8,68,1,1,0,5,4,1,0,822.1052440000002,6
709,1,36.0,2.9,68,1,1,0,3,4,0,0,700.526298,6
710,1,37.0,3.8,68,1,1,0,4,4,1,0,806.3157709999997,6
711,1,37.5,3.0,65,1,2,1,4,4,1,0,734.2105075000002,6
712,1,42.0,2.9,69,1,1,0,4,4,1,0,795.2631359999997,6
713,1,42.0,4.0,69,1,1,0,4,4,1,0,905.263136,6
714,1,39.0,3.0,63,1,1,0,4,4,0,0,757.8947169999999,6
715,1,45.0,2.6,61,1,2,1,3,4,1,0,812.6315549999997,6
716,1,38.0,2.9,69,1,1,0,3,4,1,0,732.1052440000002,6
717,1,31.0,3.2,53,1,1,0,3,4,0,0,651.578933,5
718,1,27.0,3.3,68,1,1,0,2,1,0,0,598.4210410000002,4
719,1,39.0,2.9,67,1,1,0,4,4,1,0,747.8947169999999,6
720,1,35.0,3.4,60,1,1,0,4,4,0,0,734.736825,6
722,1,35.0,3.3,65,1,1,0,3,4,1,0,724.736825,6
723,1,24.0,2.6,68,1,1,0,3,1,0,1,481.052622,2
724,1,26.5,2.5,43,1,1,0,4,4,0,0,510.5263045,2
725,1,36.0,2.6,62,1,1,0,3,4,1,0,670.526298,5
726,1,32.0,3.5,61,1,1,0,3,4,0,1,697.3684059999998,5
727,1,37.0,3.5,70,1,1,0,4,4,0,0,776.315771,6
728,1,37.0,2.9,68,1,1,0,2,2,1,0,716.3157709999997,6
729,1,37.0,2.9,66,1,1,0,4,4,1,0,716.3157709999997,6
731,1,38.0,3.6,69,1,1,0,4,4,1,0,802.1052440000002,6
732,1,35.0,3.7,68,1,1,0,3,4,0,0,764.736825,6
733,1,26.0,2.3,63,1,2,1,3,1,1,1,482.63156799999996,2
734,1,42.0,3.4,65,1,2,1,3,4,0,0,845.2631359999997,6
735,1,28.0,3.5,68,1,1,0,4,4,0,0,634.210514,4
736,1,29.0,2.7,66,1,1,0,3,4,1,0,569.999987,3
737,0,40.0,3.4,60,1,1,0,3,4,1,2,813.6841900000002,6
738,1,37.0,3.8,56,1,1,0,5,4,0,0,806.3157709999997,6
739,1,33.0,3.2,50,1,1,0,5,4,0,0,683.157879,5
740,1,32.0,3.2,53,1,1,0,3,4,0,1,667.3684059999998,5
741,1,29.5,3.0,65,1,1,0,1,4,1,0,607.8947235,4
742,1,38.0,3.8,68,1,1,0,4,4,0,0,822.1052440000002,6
744,1,39.0,3.5,66,1,1,0,3,4,1,0,807.8947169999999,6
745,1,38.0,2.7,63,1,1,0,4,4,1,0,712.1052440000002,6
748,1,27.5,3.0,67,1,1,0,4,4,0,0,576.3157775000002,3
749,1,36.0,2.7,62,1,1,0,4,4,1,0,680.526298,5
750,1,43.0,3.4,65,1,1,0,4,4,1,0,861.052609,6
751,1,36.0,3.7,69,1,1,0,3,4,0,0,780.526298,6
752,1,34.0,3.6,67,1,1,0,3,4,0,0,738.9473519999998,6
753,1,39.0,3.4,63,1,1,0,4,4,0,0,797.8947169999999,6
754,1,24.7,2.8,65,1,1,0,3,2,1,0,512.1052530999998,2
755,1,47.0,3.9,69,1,1,0,5,4,0,0,974.210501,6
756,1,35.0,3.3,68,1,1,0,5,4,0,0,724.736825,6
757,1,46.0,3.4,69,1,1,0,5,4,1,0,908.421028,6
758,1,27.0,2.8,67,1,1,0,3,3,1,0,548.4210410000002,3
759,1,28.0,2.3,60,1,2,1,3,4,1,0,514.210514,2
760,1,41.0,3.7,64,1,1,0,3,0,0,0,859.4736630000001,6
761,1,32.5,3.7,69,1,1,0,4,4,0,0,725.2631425,6
762,1,45.0,3.8,69,1,1,0,3,4,0,0,932.631555,6
763,1,29.0,2.8,63,1,1,0,3,4,1,0,579.9999869999998,3
765,1,42.0,3.7,68,1,1,0,5,4,1,0,875.2631359999998,6
766,1,36.5,3.4,65,1,1,0,2,4,0,1,758.4210344999997,6
767,1,44.0,3.9,67,1,1,0,2,4,1,0,926.842082,6
768,1,42.0,3.4,69,1,1,0,5,4,1,0,845.2631359999997,6
769,1,48.0,2.7,66,1,1,0,4,4,1,0,869.9999740000002,6
770,1,33.0,3.2,69,1,1,0,5,4,1,0,683.157879,5
772,1,38.0,3.8,69,1,1,0,4,4,0,0,822.1052440000002,6
773,1,30.0,3.1,53,1,1,0,2,4,1,0,625.78946,4
774,1,40.0,3.0,68,1,1,0,3,4,0,0,773.6841900000002,6
775,1,37.0,3.8,69,1,1,0,4,0,0,0,806.3157709999997,6
776,1,38.0,3.6,68,1,1,0,4,4,1,0,802.1052440000002,6
777,1,45.0,3.0,69,1,1,0,3,4,1,0,852.6315549999997,6
778,1,39.0,3.7,69,1,1,0,4,4,1,0,827.894717,6
779,1,32.0,2.8,55,1,1,0,4,4,1,0,627.3684059999998,4
780,1,42.0,3.1,67,1,1,0,4,4,0,0,815.263136,6
781,1,37.0,3.1,60,1,2,1,3,4,1,0,736.315771,6
782,0,37.0,2.2,59,1,2,1,5,4,1,2,646.315771,5
784,1,41.0,2.9,66,1,1,0,4,4,0,0,779.473663,6
785,1,33.0,3.7,64,1,2,1,4,4,1,0,733.157879,6
786,1,32.0,2.9,56,1,1,0,1,4,1,0,637.3684059999998,4
787,1,38.0,3.4,68,1,1,0,4,4,1,0,782.1052440000002,6
788,0,23.0,2.7,69,1,1,0,4,1,0,2,475.263149,2
792,1,34.5,3.3,68,1,1,0,3,4,1,0,716.8420884999997,6
793,1,35.0,3.5,66,1,1,0,4,4,1,0,744.736825,6
794,1,34.0,3.6,69,1,1,0,4,4,0,0,738.9473519999998,6
795,1,37.0,3.5,70,1,1,0,4,1,0,0,776.315771,6
796,1,30.0,3.4,69,1,1,0,4,4,0,0,655.78946,5
797,1,40.0,3.0,68,1,1,0,4,4,1,0,773.6841900000002,6
798,1,47.0,3.4,67,1,1,0,4,1,1,0,924.210501,6
799,1,41.0,3.8,69,1,1,0,4,4,1,0,869.4736630000001,6
800,1,34.0,3.1,68,1,1,0,3,4,1,0,688.9473519999998,5
801,1,32.0,3.3,62,1,1,0,2,4,0,0,677.3684059999998,5
803,1,38.0,3.3,69,1,1,0,3,4,0,0,772.1052440000002,6
805,1,33.0,3.3,69,1,1,0,4,4,1,0,693.157879,5
806,1,35.0,3.2,69,1,1,0,4,4,0,0,714.736825,6
807,1,46.0,3.5,67,1,1,0,4,4,1,0,918.421028,6
808,1,37.0,3.8,64,1,1,0,3,0,1,0,806.3157709999997,6
809,1,37.0,2.8,69,1,1,0,4,4,0,0,706.3157709999997,6
811,1,35.0,3.3,62,1,1,0,4,4,0,0,724.736825,6
812,1,39.0,3.5,66,1,1,0,4,4,1,0,807.8947169999999,6
813,1,44.0,4.0,69,1,1,0,4,4,1,0,936.842082,6
814,1,36.0,2.8,66,1,1,0,3,4,1,0,690.526298,5
815,0,19.0,3.2,64,1,1,0,3,1,0,2,462.10525700000005,2
816,1,33.5,3.2,66,1,1,0,4,4,0,0,691.0526155,5
817,1,33.0,3.6,70,1,1,0,4,4,0,0,723.157879,6
818,1,31.5,3.0,68,1,1,0,4,4,0,0,639.4736694999998,4
819,1,39.0,2.8,65,1,1,0,4,4,1,0,737.8947169999999,6
820,1,44.0,3.2,64,1,1,0,3,4,1,0,856.842082,6
822,1,37.5,3.4,69,1,1,0,4,4,1,0,774.2105075000002,6
823,0,33.0,3.5,69,1,1,0,3,4,1,2,713.157879,6
824,1,41.0,3.4,69,1,1,0,3,4,0,0,829.473663,6
825,1,32.0,2.7,51,1,1,0,3,4,1,0,617.3684059999998,4
826,1,37.0,3.2,67,1,1,0,3,4,0,0,746.315771,6
827,1,42.0,3.1,66,1,1,0,2,4,1,0,815.263136,6
829,0,31.0,2.8,67,1,1,0,4,0,0,2,611.578933,4
830,1,41.0,3.2,66,1,1,0,4,4,0,0,809.473663,6
831,1,35.0,3.0,64,1,1,0,2,1,1,0,694.736825,5
832,1,35.0,4.0,58,1,1,0,2,4,0,0,794.736825,6
833,1,41.0,3.8,69,1,1,0,3,4,1,0,869.4736630000001,6
834,1,37.5,2.7,62,1,1,0,2,4,1,0,704.2105075000003,6
835,1,40.0,3.2,48,1,1,0,4,4,1,0,793.6841900000003,6
836,1,37.0,3.7,68,1,1,0,3,4,1,0,796.315771,6
839,1,18.3,2.7,66,1,2,1,4,4,1,0,401.0526259,1
840,1,30.0,2.9,67,1,1,0,5,4,1,0,605.78946,4
841,1,36.0,2.7,67,1,1,0,3,0,1,1,680.526298,5
842,1,43.0,3.5,51,1,1,0,3,4,0,0,871.052609,6
843,1,40.0,3.0,68,1,2,1,3,4,0,0,773.6841900000002,6
844,1,39.0,3.2,69,1,1,0,3,4,0,0,777.894717,6
845,1,34.0,3.0,62,1,1,0,4,4,0,0,678.9473519999998,5
847,1,34.0,3.5,69,1,1,0,4,4,0,0,728.9473519999997,6
848,1,33.0,3.8,69,1,1,0,4,4,1,0,743.157879,6
849,1,30.0,2.6,67,1,1,0,3,4,1,0,575.78946,3
850,1,35.0,2.4,59,1,1,0,3,4,1,0,634.736825,4
851,1,45.5,3.9,69,1,1,0,5,4,1,0,950.5262915,6
852,1,38.0,2.8,67,1,1,0,2,0,1,0,722.1052440000002,6
853,1,27.5,3.3,68,1,1,0,3,2,0,0,606.3157775000002,4
854,1,37.0,2.5,68,1,1,0,4,4,0,0,676.315771,5
855,1,38.0,3.4,69,1,1,0,4,4,0,0,782.1052440000002,6
856,1,33.0,3.0,68,1,1,0,4,4,1,0,663.157879,5
858,1,37.0,2.9,68,1,1,0,4,4,1,0,716.3157709999997,6
859,1,31.0,3.9,69,1,1,0,4,4,0,0,721.578933,6
860,1,32.0,2.8,68,1,1,0,4,4,1,0,627.3684059999998,4
861,1,32.5,3.9,67,1,1,0,4,4,1,0,745.2631425,6
862,1,33.0,3.5,68,1,1,0,3,4,0,0,713.157879,6
863,1,34.0,3.4,69,1,1,0,3,4,0,0,718.9473519999997,6
864,1,45.0,3.6,69,1,1,0,2,4,1,0,912.631555,6
865,1,38.0,2.9,64,1,1,0,4,4,0,0,732.1052440000002,6
866,1,38.0,2.8,63,1,2,1,2,3,1,0,722.1052440000002,6
867,1,25.5,3.1,64,1,1,0,3,4,0,0,554.7368315,3
870,1,37.0,2.7,63,1,1,0,5,4,1,0,696.315771,5
871,1,27.0,3.1,65,1,1,0,4,4,1,0,578.4210410000002,3
872,1,33.0,2.6,63,1,1,0,3,4,1,0,623.157879,4
873,1,27.5,3.1,68,1,1,0,4,4,1,1,586.3157775000002,4
874,1,32.3,3.3,63,1,1,0,3,4,1,0,682.1052478999999,5
875,0,34.0,3.2,65,1,1,0,4,4,1,2,698.9473519999998,5
876,1,23.0,2.6,69,1,1,0,1,1,0,0,465.263149,2
877,1,34.0,3.2,67,1,1,0,3,4,0,0,698.9473519999998,5
878,1,43.0,3.0,64,1,1,0,4,4,1,0,821.052609,6
879,1,43.0,3.5,62,1,1,0,4,4,0,0,871.052609,6
880,1,27.0,3.0,66,1,2,1,5,4,0,0,568.4210410000002,3
881,1,31.0,3.2,69,1,1,0,4,2,0,0,651.578933,5
882,1,45.0,3.1,68,1,1,0,4,4,1,0,862.6315549999997,6
883,1,41.0,3.2,68,1,1,0,4,4,1,0,809.473663,6
884,0,45.0,3.6,65,1,1,0,3,4,1,2,912.631555,6
886,1,32.0,3.8,69,1,1,0,5,4,0,0,727.3684059999997,6
887,1,41.0,3.2,69,1,1,0,4,4,0,0,809.473663,6
888,1,41.0,3.5,66,1,1,0,3,4,0,0,839.4736630000001,6
889,1,35.5,3.6,69,1,1,0,3,4,0,0,762.6315615,6
891,1,32.0,3.0,69,1,1,0,4,4,1,0,647.3684059999998,5
892,1,33.0,2.9,67,1,1,0,4,4,1,0,653.157879,5
893,1,40.0,3.4,66,1,1,0,2,4,1,0,813.6841900000002,6
894,1,40.0,3.5,64,1,1,0,3,4,0,0,823.6841900000002,6
895,1,44.0,3.1,68,1,1,0,4,4,1,0,846.842082,6
896,1,35.0,2.6,67,1,1,0,3,4,1,0,654.736825,5
897,1,42.0,2.8,65,1,1,0,4,4,1,0,785.2631359999997,6
898,1,33.0,2.9,69,1,1,0,4,4,1,0,653.157879,5
899,0,41.0,2.5,68,1,2,1,3,4,1,2,739.473663,6
901,1,39.0,3.6,70,1,1,0,3,4,0,0,817.894717,6
902,1,42.0,3.2,68,1,1,0,4,4,0,0,825.263136,6
903,1,43.0,3.4,70,1,1,0,4,4,1,0,861.052609,6
904,1,31.0,3.0,68,1,1,0,3,4,0,0,631.578933,4
905,1,32.0,3.4,68,1,1,0,4,4,1,0,687.3684059999997,5
907,1,31.0,3.0,69,1,1,0,4,2,0,0,631.578933,4
908,1,32.0,2.4,63,1,1,0,1,1,1,1,587.3684059999998,4
909,1,31.5,3.6,66,1,1,0,4,3,0,0,699.4736695,5
