sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,days_b_screening_arrest,length_of_stay,compas_score,is_recid
Male,22,African-American,0,0,0,0,(M2),-1.0,90.91666666666667,1,0
Male,37,African-American,0,0,0,8,(F2),-1.0,1.0416666666666667,0,0
Male,33,African-American,0,0,0,1,(F3),-1.0,0.875,0,0
Male,19,African-American,0,0,0,1,(F1),-3.0,30.958333333333332,0,0
Male,20,African-American,0,0,1,1,(M1),0.0,195.625,0,0
Male,33,African-American,0,0,0,0,(F3),-1.0,0.9166666666666666,0,0
Male,23,African-American,0,0,0,2,(F1),-1.0,-17.166666666666668,1,0
Female,22,African-American,0,0,0,0,(F3),-1.0,1.9166666666666667,0,0
Male,33,African-American,0,0,0,6,(M1),-1.0,0.875,1,0
Female,31,African-American,0,0,0,4,(M1),0.0,1.3333333333333333,1,0
Female,22,African-American,0,1,0,2,(F2),-1.0,2.9583333333333335,1,0
Male,60,African-American,0,0,0,3,(M1),-1.0,0.875,0,0
Male,25,African-American,0,0,0,0,(F3),0.0,1.8333333333333333,1,0
Male,35,African-American,0,0,0,6,(M1),-1.0,129.375,1,0
Male,34,African-American,0,0,0,1,(F3),-1.0,1.0416666666666667,0,0
Male,26,African-American,0,0,0,1,(F3),-1.0,29.916666666666668,0,0
Male,24,African-American,0,0,0,0,(F3),-1.0,4.0,1,0
Male,21,African-American,0,0,2,1,(F3),-1.0,1.0833333333333333,1,0
Male,27,African-American,0,0,0,5,(F3),20.0,6.708333333333333,1,0
Male,67,African-American,0,0,0,1,(F1),19.0,31.875,0,0
Male,33,African-American,0,3,1,21,(F3),-1.0,0.875,1,0
Male,27,African-American,0,0,0,10,(F2),-1.0,155.83333333333334,1,0
Male,27,African-American,0,0,0,0,(M1),-1.0,1.0833333333333333,0,0
Male,32,African-American,0,0,1,8,(F3),-1.0,1.0,1,0
Male,45,African-American,0,0,0,1,(F3),-1.0,2.8333333333333335,0,0
Female,29,African-American,0,0,0,1,(F3),0.0,-0.20833333333333334,0,0
Male,28,African-American,0,0,1,4,(F3),-1.0,31.041666666666668,0,0
Male,24,African-American,0,0,0,3,(M1),-1.0,30.083333333333332,0,0
Male,21,African-American,0,0,0,1,(F3),-1.0,137.95833333333334,1,0
Male,35,African-American,0,0,0,2,(M1),-1.0,0.75,1,0
Female,44,African-American,0,0,0,0,(F3),0.0,0.125,0,0
Male,52,African-American,0,0,0,0,(F3),-1.0,0.9583333333333334,0,0
Male,51,African-American,0,0,0,3,(F3),0.0,0.2916666666666667,0,0
Female,23,African-American,0,0,3,5,(F3),-1.0,31.166666666666668,1,0
Male,44,African-American,0,0,0,0,(M1),-1.0,93.125,1,0
Male,31,African-American,0,0,0,1,(F3),-1.0,84.125,1,0
Male,44,African-American,0,0,0,0,(M1),-1.0,0.5833333333333334,0,0
Male,26,African-American,0,0,0,1,(F3),-1.0,1.125,1,0
Male,46,African-American,1,0,0,10,(F3),-1.0,33.041666666666664,1,0
Male,21,African-American,0,1,0,1,(F3),-1.0,2.875,1,0
Male,38,African-American,0,0,0,0,(F3),-1.0,1.2916666666666667,0,0
Female,36,African-American,0,0,0,1,(M1),-1.0,30.625,0,0
Male,38,African-American,0,0,0,14,(F3),0.0,-87.16666666666667,1,0
Male,40,African-American,0,0,0,1,(M1),-1.0,0.7916666666666666,0,0
Male,20,African-American,0,0,0,0,(F3),-1.0,-252.91666666666666,0,0
Male,49,African-American,0,0,0,3,(F3),-1.0,242.79166666666666,1,0
Female,22,African-American,0,0,0,4,(F2),-1.0,6.125,1,0
Male,65,African-American,0,0,0,7,(M1),-1.0,0.875,1,0
Female,36,African-American,0,0,0,1,(M1),0.0,-0.5,0,0
Male,28,African-American,0,0,0,5,(F3),-1.0,85.91666666666667,1,0
Male,20,African-American,0,0,1,0,(F2),-1.0,30.875,0,0
Male,38,African-American,0,0,0,5,(M1),-1.0,-171.41666666666666,0,0
Female,26,African-American,0,0,0,0,(M1),-1.0,30.708333333333332,0,0
Male,25,African-American,0,0,0,0,(F3),-1.0,0.9166666666666666,1,0
Male,27,African-American,0,0,0,1,(F3),-1.0,1.0416666666666667,0,0
Female,48,African-American,0,0,0,4,(F3),-26.0,6.916666666666667,0,0
Female,27,African-American,0,0,0,1,(F3),-1.0,-80.95833333333333,0,0
Male,45,African-American,0,0,0,3,(F3),6.0,154.25,1,0
Male,34,African-American,0,1,0,6,(F3),-1.0,30.083333333333332,1,0
Male,39,African-American,0,0,0,5,(F3),-1.0,4.0,1,0
Male,22,African-American,0,0,0,0,(F2),-1.0,1.0416666666666667,0,0
Male,35,African-American,0,0,0,6,(F3),-1.0,0.7083333333333334,0,0
Male,23,African-American,0,0,0,2,(F3),-1.0,29.916666666666668,1,0
Male,22,African-American,0,0,0,0,(M1),-1.0,1.0,0,0
Female,54,African-American,0,0,0,0,(F3),-1.0,169.91666666666666,1,0
Male,21,African-American,0,0,11,2,(F3),-1.0,1.25,1,0
Male,26,African-American,0,0,0,2,(F3),-1.0,-84.20833333333333,0,0
Male,40,African-American,0,0,0,3,(F3),-1.0,1.0416666666666667,0,0
Male,51,African-American,1,0,1,19,(F3),-1.0,-104.79166666666667,1,0
Female,35,African-American,0,0,0,2,(F3),-1.0,1.2083333333333333,0,0
Male,32,African-American,0,0,1,8,(F2),-1.0,122.20833333333333,0,0
Male,21,African-American,0,0,0,1,(F3),-1.0,345.5,1,0
Male,30,African-American,0,3,0,18,(M1),-1.0,-101.16666666666667,1,0
Female,58,African-American,0,0,0,4,(F3),-1.0,30.291666666666668,0,0
Male,55,African-American,0,0,0,0,(F3),-1.0,289.0833333333333,1,0
Female,23,African-American,0,0,0,0,(F3),-1.0,2.25,1,0
Male,28,African-American,1,2,0,8,(M1),-1.0,-40.875,1,0
Male,26,African-American,0,0,0,4,(F3),0.0,142.125,1,0
Male,19,African-American,0,0,0,0,(F2),-1.0,45.208333333333336,1,0
Male,30,African-American,0,0,0,1,(F3),-1.0,202.70833333333334,1,0
Male,34,African-American,0,0,0,1,(M1),-1.0,61.083333333333336,0,0
Male,24,African-American,0,0,0,1,(F3),-1.0,1.0833333333333333,0,0
Male,23,African-American,0,0,0,4,(F3),0.0,2.1666666666666665,1,0
Male,32,African-American,0,0,0,6,(F3),-1.0,33.166666666666664,0,0
Male,22,African-American,1,0,0,2,(F3),-1.0,31.208333333333332,1,0
Male,30,African-American,0,0,0,2,(M2),-1.0,1.0,1,0
Female,24,African-American,0,0,0,1,(F3),-1.0,309.875,1,0
Male,21,African-American,0,0,0,1,(F3),0.0,0.125,1,0
Male,28,African-American,0,0,0,6,(F3),-21.0,225.20833333333334,0,0
Male,23,African-American,0,1,0,2,(F3),-1.0,0.5833333333333334,0,0
Male,27,African-American,0,0,0,1,(F3),-1.0,5.833333333333333,1,0
Female,26,African-American,0,0,0,0,(F3),-1.0,0.9166666666666666,0,0
Female,38,African-American,0,0,0,0,(M2),-2.0,0.6666666666666666,0,0
Male,50,African-American,0,0,0,0,(F3),-1.0,31.166666666666668,0,0
Male,31,African-American,0,0,0,1,(F3),0.0,58.916666666666664,0,0
Male,25,African-American,0,0,0,1,(M2),-1.0,1.0,1,0
Male,27,African-American,0,0,0,3,(F3),-1.0,207.08333333333334,1,0
Male,27,African-American,0,0,0,1,(M1),0.0,24.083333333333332,1,0
Male,25,African-American,0,0,0,1,(F3),0.0,1.9166666666666667,1,0
Female,28,African-American,0,0,0,1,(F3),-1.0,30.916666666666668,0,0
Male,34,African-American,0,0,0,7,(F2),0.0,1.625,1,0
Female,26,African-American,0,0,0,1,(F3),-1.0,60.75,1,0
Male,58,African-American,0,0,0,0,(F3),-1.0,9.958333333333334,0,0
Female,52,African-American,0,0,0,0,(F3),-1.0,30.625,0,0
Male,63,African-American,0,0,0,0,(M1),-1.0,60.833333333333336,0,0
Male,33,African-American,0,1,0,5,(F1),-1.0,1.0833333333333333,0,0
Male,29,African-American,0,0,0,0,(F3),-1.0,1.0,1,0
Male,35,African-American,0,0,0,4,(F3),-1.0,159.0,0,0
Male,22,African-American,0,0,0,0,(M1),-1.0,-115.125,1,0
Male,34,African-American,0,0,0,1,(M1),-1.0,445.9583333333333,1,0
Male,38,African-American,0,0,0,11,(F3),-1.0,193.04166666666666,1,0
Female,35,African-American,1,0,0,13,(F3),0.0,217.375,1,0
Male,22,African-American,0,0,0,0,(F3),-1.0,61.0,1,0
Female,22,African-American,0,0,0,4,(F2),-1.0,6.125,1,0
Male,35,African-American,0,0,0,2,(M1),-1.0,30.083333333333332,0,0
Male,28,African-American,0,0,0,0,(F3),-1.0,31.0,0,0
Male,48,African-American,0,0,0,5,(F3),-1.0,166.58333333333334,1,0
Male,46,African-American,0,0,0,0,(F3),0.0,-28.416666666666668,1,0
Male,27,African-American,0,0,0,0,(M1),0.0,31.125,0,0
Male,23,African-American,0,0,0,0,(M1),0.0,30.958333333333332,0,0
Male,30,African-American,0,0,0,4,(M2),-1.0,54.041666666666664,1,0
Male,56,African-American,0,0,0,0,(F3),-1.0,30.875,0,0
Male,22,African-American,0,1,0,1,(F2),-1.0,31.25,1,0
Female,28,African-American,0,0,0,1,(F2),-8.0,2.2083333333333335,0,0
Male,31,African-American,0,0,0,1,(F3),-1.0,29.875,1,0
Male,56,African-American,0,0,0,16,(F3),-1.0,0.5833333333333334,1,0
Male,24,African-American,0,0,1,0,(F3),0.0,-0.5,0,0
Male,35,African-American,0,0,1,5,(F3),-19.0,184.41666666666666,1,0
Male,30,African-American,0,0,0,2,(F3),-1.0,0.625,0,0
Female,25,African-American,0,0,0,0,(M1),-1.0,192.20833333333334,1,0
Male,22,African-American,1,0,0,1,(M1),-1.0,1.875,1,0
Male,21,African-American,0,0,1,2,(F3),-1.0,416.7916666666667,1,0
Male,35,African-American,0,0,0,0,(F3),-1.0,0.7916666666666666,0,0
Male,28,African-American,0,0,0,3,(F3),-1.0,1.0,0,0
Male,33,African-American,0,0,0,4,(M1),-1.0,1.2916666666666667,0,0
Male,34,African-American,0,0,0,1,(F3),-1.0,0.9583333333333334,0,0
Male,30,African-American,0,1,0,8,(F3),-1.0,-118.95833333333333,1,0
Male,32,African-American,0,0,0,2,(M1),-1.0,0.7083333333333334,0,0
Male,68,African-American,0,0,0,6,(M1),-1.0,2.75,0,0
Female,33,African-American,0,0,0,3,(F3),-1.0,1.0416666666666667,1,0
Female,25,African-American,0,0,0,1,(F3),-13.0,-135.0,0,0
Male,33,African-American,0,0,0,1,(F3),-17.0,27.833333333333332,0,0
Male,24,African-American,0,0,1,4,(F3),-1.0,4.833333333333333,1,0
Male,35,African-American,0,0,0,1,(M2),0.0,1.8333333333333333,0,0
Female,34,African-American,0,0,0,1,(M1),-21.0,-14.208333333333334,0,0
Female,24,African-American,0,1,0,3,(F3),-1.0,1.0,1,0
Male,25,African-American,0,0,0,1,(F3),-1.0,2.0416666666666665,0,0
Male,25,African-American,0,0,0,0,(F3),-1.0,-228.95833333333334,0,0
Male,19,African-American,0,0,0,0,(F3),0.0,0.9166666666666666,1,0
Male,32,African-American,2,1,0,9,(F3),-1.0,56.083333333333336,1,0
Female,22,African-American,0,0,0,0,(F3),-1.0,-146.83333333333334,1,0
Male,33,African-American,0,0,0,8,(F3),0.0,91.79166666666667,1,0
Male,46,African-American,0,0,0,4,(F1),-8.0,8.291666666666666,0,0
Male,30,African-American,0,0,0,4,(F3),-1.0,39.041666666666664,1,0
Female,24,African-American,0,0,0,2,(M2),0.0,30.875,1,0
Male,26,African-American,0,0,0,3,(F7),-1.0,200.91666666666666,0,0
Male,32,African-American,0,0,4,9,(F2),-1.0,0.7916666666666666,1,0
Female,24,African-American,0,0,0,3,(F3),-14.0,0.16666666666666666,1,0
Male,48,African-American,0,0,0,12,(M2),-24.0,-0.4583333333333333,1,0
Male,41,African-American,0,1,0,9,(M1),-1.0,2.0,1,0
Male,24,African-American,0,0,0,1,(M1),-1.0,24.958333333333332,1,0
Male,46,African-American,0,0,0,3,(F3),-1.0,2.0833333333333335,0,0
Male,52,African-American,0,0,0,2,(F3),-1.0,0.8333333333333334,0,0
Female,26,African-American,0,0,0,0,(F3),-1.0,0.9166666666666666,0,0
Male,21,African-American,0,1,0,1,(F3),-1.0,1.875,1,0
Male,25,African-American,0,1,1,15,(F3),-1.0,118.95833333333333,1,0
Male,29,African-American,0,0,0,7,(F3),0.0,0.25,1,0
Male,22,African-American,0,0,0,0,(F3),-1.0,1.125,1,0
Male,53,African-American,0,0,0,4,(F3),-24.0,-0.16666666666666666,0,0
Male,33,African-American,0,0,0,0,(F3),-1.0,0.9583333333333334,0,0
Female,30,African-American,0,0,0,4,(F3),-1.0,1.0,1,0
Male,28,African-American,0,1,0,6,(F3),-1.0,2.0416666666666665,1,0
Male,36,African-American,0,0,0,10,(F3),-1.0,0.6666666666666666,1,0
Male,36,African-American,0,0,0,9,(M2),0.0,1.875,1,0
Female,22,African-American,0,0,0,0,(F3),0.0,-0.4583333333333333,1,0
Male,20,African-American,0,0,0,0,(F3),-1.0,-252.91666666666666,0,0
Male,38,African-American,0,0,0,14,(F3),0.0,-87.16666666666667,1,0
Male,25,African-American,0,0,0,2,(F3),-1.0,1.75,1,0
Female,48,African-American,0,0,0,4,(F3),-1.0,31.125,1,0
Male,21,African-American,0,0,1,2,(F2),-1.0,56.291666666666664,1,0
Male,20,African-American,0,0,0,0,(F3),-1.0,29.75,0,0
Male,60,African-American,0,0,0,1,(F3),-1.0,7.875,0,0
Male,26,African-American,0,0,0,1,(F2),-1.0,1.7916666666666667,0,0
Female,54,African-American,0,0,0,6,(F3),-1.0,31.291666666666668,0,0
Male,33,African-American,0,0,0,1,(F3),-17.0,27.833333333333332,0,0
Male,31,African-American,0,0,0,2,(M2),-1.0,2.0,0,0
Male,52,African-American,0,0,0,3,(F3),-1.0,0.7083333333333334,0,0
Male,25,African-American,0,0,0,0,(F2),-1.0,271.6666666666667,1,0
Male,22,African-American,0,1,0,2,(F2),0.0,0.0,1,0
Male,33,African-American,0,0,0,2,(M1),0.0,0.375,0,0
Male,23,African-American,0,0,0,0,(M1),0.0,32.0,1,0
Male,22,African-American,0,0,0,4,(F3),-1.0,107.0,1,0
Male,20,African-American,0,0,0,0,(F3),0.0,0.16666666666666666,1,0
Male,21,African-American,1,0,0,1,(F3),-1.0,2.6666666666666665,1,0
Male,51,African-American,0,0,0,1,(F3),0.0,0.16666666666666666,1,0
Male,21,African-American,0,0,0,1,(F3),-8.0,-284.6666666666667,1,0
Male,25,African-American,0,0,0,2,(F3),-1.0,0.9583333333333334,1,0
Female,39,African-American,0,0,0,2,(F2),-1.0,80.875,1,0
Male,25,African-American,0,0,0,0,(F2),-1.0,446.2916666666667,0,0
Male,61,African-American,0,0,0,3,(F3),-1.0,7.916666666666667,0,0
Male,27,African-American,0,1,0,10,(F3),-1.0,-128.125,1,0
Female,63,African-American,0,0,0,1,(M1),-1.0,27.5,0,0
Male,30,African-American,0,0,0,0,(F3),0.0,-0.041666666666666664,0,0
Male,51,African-American,0,0,0,1,(F2),-1.0,280.7083333333333,0,0
Male,30,African-American,0,0,0,3,(F3),0.0,1.2916666666666667,0,0
Male,32,African-American,0,0,0,0,(M1),-1.0,-145.375,0,0
Male,31,African-American,0,0,0,0,(F3),-1.0,1.9583333333333333,1,0
Male,33,African-American,0,0,0,4,(F3),-1.0,28.083333333333332,1,0
Male,29,African-American,0,0,0,5,(F3),0.0,1.0,1,0
Male,23,African-American,0,0,0,0,(F3),-1.0,60.916666666666664,0,0
Male,28,African-American,0,0,0,5,(F3),-1.0,85.91666666666667,1,0
Male,49,African-American,0,0,0,4,(M1),0.0,245.83333333333334,0,0
Female,31,African-American,0,0,0,0,(F2),-1.0,0.875,0,0
Male,28,African-American,0,0,0,0,(F3),-1.0,-149.25,1,0
Female,31,African-American,0,0,0,14,(F3),-1.0,1.7916666666666667,1,0
Female,40,African-American,0,0,0,4,(M2),-1.0,31.208333333333332,0,0
Male,20,African-American,0,0,0,0,(F3),-1.0,0.8333333333333334,1,0
Female,31,African-American,0,0,0,4,(F1),-3.0,2.9583333333333335,0,0
Male,21,African-American,0,0,2,1,(F3),-1.0,1.0833333333333333,1,0
Male,22,African-American,0,0,0,0,(F3),-1.0,1.0833333333333333,0,0
Male,35,African-American,0,0,0,0,(F3),-1.0,1.0,0,0
Male,22,African-American,0,0,0,3,(F3),-1.0,64.16666666666667,1,0
Male,64,African-American,0,0,0,7,(F3),-29.0,121.91666666666667,1,0
Male,31,African-American,1,0,0,5,(M2),-1.0,29.958333333333332,1,0
Male,42,African-American,0,0,0,24,(F3),0.0,48.25,1,0
Male,40,African-American,0,0,0,16,(M2),-1.0,2.1666666666666665,1,0
Female,33,African-American,0,0,0,0,(F3),-1.0,1.75,0,0
Male,23,African-American,0,0,0,2,(F7),-1.0,801.8333333333334,1,0
Male,27,African-American,0,1,0,10,(F3),-1.0,-128.125,1,0
Female,28,African-American,0,0,0,1,(F3),-1.0,0.7916666666666666,0,0
Male,41,African-American,0,0,0,9,(F3),-1.0,202.04166666666666,1,0
Male,43,African-American,0,0,0,0,(F3),-1.0,41.0,0,0
Male,37,African-American,0,0,0,8,(F3),0.0,28.125,1,0
Male,30,African-American,0,0,0,14,(M2),-1.0,45.791666666666664,1,0
Male,53,African-American,0,0,0,1,(F3),-1.0,657.0,1,0
Male,22,African-American,0,0,0,1,(F3),-1.0,34.875,1,0
Male,29,African-American,0,0,0,0,(F3),0.0,0.4166666666666667,0,0
Female,30,African-American,0,0,0,0,(F3),-1.0,1.0,1,0
Male,36,African-American,0,0,0,12,(F3),-13.0,-197.91666666666666,1,0
Female,24,African-American,0,0,0,2,(M2),0.0,30.875,1,0
Male,42,African-American,0,0,0,1,(F3),-1.0,1.8333333333333333,0,0
Male,56,African-American,0,0,0,14,(F3),-1.0,661.0416666666666,1,0
Male,28,African-American,0,2,0,16,(F2),-1.0,28.333333333333332,1,0
Female,33,African-American,0,0,0,0,(F3),-1.0,30.916666666666668,1,0
Male,23,African-American,0,1,0,6,(M1),-1.0,1.8333333333333333,1,0
Male,35,African-American,0,0,0,7,(F3),-1.0,-258.2916666666667,0,0
Male,35,African-American,0,0,0,0,(F2),0.0,0.9583333333333334,0,0
Male,27,African-American,0,1,0,11,(F3),-1.0,4.791666666666667,1,0
Male,30,African-American,0,0,0,0,(F3),0.0,0.2916666666666667,0,0
Male,27,African-American,0,0,0,3,(F3),-1.0,0.8333333333333334,0,0
Male,21,African-American,0,0,0,0,(M1),-1.0,45.0,0,0
Male,21,African-American,0,0,0,0,(F3),-1.0,1.0416666666666667,0,0
Male,33,African-American,0,0,0,3,(F3),-1.0,64.875,0,0
Male,20,African-American,0,0,0,0,(F7),-4.0,119.875,0,0
Male,38,African-American,0,0,0,5,(F2),-1.0,1.8333333333333333,0,0
Male,44,African-American,0,0,0,3,(F3),-1.0,3.25,1,0
Male,69,African-American,0,0,0,0,(M1),-1.0,0.5416666666666666,0,0
Male,35,African-American,0,0,0,2,(M2),-1.0,1.1666666666666667,1,0
Male,44,African-American,0,0,0,0,(F3),-1.0,1.0833333333333333,0,0
Female,31,African-American,0,0,0,14,(F3),-1.0,1.7916666666666667,1,0
Male,53,African-American,0,0,0,13,(F3),-1.0,-141.0,1,0
Male,22,African-American,0,0,0,11,(F3),-1.0,149.75,1,0
Male,20,African-American,1,0,0,1,(F7),-1.0,0.875,0,0
Female,33,African-American,0,0,0,1,(F3),-3.0,0.7916666666666666,1,0
Female,35,African-American,0,0,0,4,(F3),-24.0,0.5833333333333334,1,0
Male,31,African-American,0,0,0,0,(F3),-1.0,0.0,0,0
Male,27,African-American,0,0,0,2,(F3),-1.0,119.70833333333333,0,0
Female,42,African-American,0,0,0,2,(M2),-1.0,34.708333333333336,0,0
Male,24,African-American,0,0,0,5,(F3),0.0,-0.16666666666666666,1,0
Male,36,African-American,0,0,0,3,(F2),-1.0,49.75,0,0
Male,20,African-American,0,0,0,0,(F3),-1.0,-252.91666666666666,0,0
Male,54,African-American,0,0,0,0,(M1),-1.0,31.0,0,0
Male,30,African-American,0,1,0,13,(M1),-13.0,0.5416666666666666,1,0
Male,37,African-American,0,0,0,0,(F3),0.0,-0.16666666666666666,0,0
Male,45,African-American,0,0,0,2,(MO3),-1.0,31.75,1,0
Male,20,African-American,0,0,0,0,(F2),-1.0,38.0,1,0
Female,22,African-American,0,0,0,1,(F6),-28.0,-104.79166666666667,1,0
Male,24,African-American,0,0,0,0,(F3),-1.0,-86.95833333333333,1,0
Male,32,African-American,0,0,0,2,(M1),0.0,257.25,1,0
Male,39,African-American,0,0,0,5,(F3),-1.0,4.0,1,0
Male,26,African-American,0,0,0,1,(F3),-1.0,0.7916666666666666,0,0
Male,24,African-American,0,0,0,2,(F3),-1.0,1.125,1,0
Male,21,African-American,0,0,0,0,(F3),-1.0,1.7083333333333333,1,0
Male,26,African-American,0,1,0,5,(F3),-1.0,31.125,1,0
Male,38,African-American,0,4,2,12,(M1),0.0,-27.958333333333332,1,0
Male,37,African-American,0,0,0,17,(M1),-1.0,-132.375,1,0
Male,43,African-American,0,0,0,4,(F5),-21.0,109.91666666666667,0,0
Male,31,African-American,0,0,0,1,(F3),-14.0,-164.04166666666666,0,0
Male,34,African-American,0,0,0,12,(F3),0.0,-81.29166666666667,1,0
Female,44,African-American,0,0,0,0,(M1),0.0,0.3333333333333333,0,0
Female,42,African-American,0,0,0,2,(M1),-1.0,2.8333333333333335,0,0
Female,34,African-American,0,0,0,14,(F3),-1.0,3.875,1,0
Female,23,African-American,0,0,1,4,(F3),-1.0,4.625,1,0
Female,29,African-American,0,0,0,1,(F1),7.0,179.58333333333334,1,0
Male,28,African-American,0,0,0,5,(F2),-1.0,250.70833333333334,1,0
Male,40,African-American,0,0,0,0,(F2),0.0,1.0416666666666667,0,0
Female,33,African-American,0,0,0,2,(F3),-1.0,2.0416666666666665,0,0
Male,34,African-American,0,0,0,0,(F3),0.0,214.04166666666666,0,0
Male,21,African-American,0,0,0,0,(F2),-1.0,5.0,1,0
Male,44,African-American,0,0,0,2,(F3),-1.0,2.1666666666666665,1,0
Male,39,African-American,0,0,0,1,(M1),-1.0,152.875,0,0
Male,37,African-American,0,0,0,3,(M1),-1.0,80.875,0,0
Male,22,African-American,0,0,0,5,(F3),-1.0,0.75,1,0
Male,23,African-American,0,0,0,0,(F3),0.0,0.25,0,0
Male,35,African-American,0,0,0,0,(M1),0.0,59.083333333333336,1,0
Male,30,African-American,0,0,0,3,(F3),0.0,1.2916666666666667,0,0
Male,20,African-American,0,0,4,0,(F2),-1.0,361.0416666666667,1,0
Male,32,African-American,0,0,0,3,(F3),-1.0,-86.16666666666667,0,0
Female,27,African-American,0,0,0,1,(F3),-1.0,2.0,0,0
Male,26,African-American,0,0,2,1,(F3),-1.0,2.0833333333333335,1,0
Female,27,African-American,0,0,0,0,(F2),-1.0,30.0,0,0
Male,24,African-American,0,0,0,0,(F3),-1.0,61.0,1,0
Male,29,African-American,0,0,0,0,(M1),0.0,30.958333333333332,0,0
Male,30,African-American,2,0,0,26,(F3),-1.0,17.041666666666668,1,0
Male,42,African-American,0,0,0,0,(F3),-1.0,0.625,0,0
Male,21,African-American,0,0,0,1,(F3),-1.0,137.95833333333334,1,0
Male,29,African-American,0,0,0,4,(F3),-20.0,19.125,0,0
Male,38,African-American,0,0,2,5,(F3),-1.0,-98.29166666666667,0,0
Male,43,African-American,0,0,0,10,(F3),28.0,61.25,1,0
Male,38,African-American,0,0,0,2,(F3),-1.0,1.2083333333333333,0,0
Female,39,African-American,0,0,0,1,(F3),-1.0,-49.125,0,0
Male,36,African-American,0,0,1,16,(F3),-1.0,30.125,1,0
Male,38,African-American,0,0,0,15,(F3),0.0,55.375,1,0
Male,28,African-American,0,0,0,1,(M1),-1.0,1.0416666666666667,0,0
Male,30,African-American,0,0,0,2,(M1),-1.0,35.833333333333336,0,0
Male,47,African-American,0,0,0,1,(F3),-1.0,0.7916666666666666,0,0
Female,25,African-American,0,0,0,1,(F2),-1.0,31.0,1,0
Male,24,African-American,0,0,0,0,(F3),-1.0,-116.83333333333333,1,0
Male,23,African-American,0,0,0,3,(M2),-1.0,97.25,1,0
Female,22,African-American,0,0,0,2,(F2),-1.0,1.3333333333333333,1,0
Male,63,African-American,0,0,0,11,(F3),-1.0,294.0,1,0
Female,30,African-American,0,0,0,1,(F3),-1.0,121.79166666666667,0,0
Male,24,African-American,0,0,0,0,(F3),0.0,0.5416666666666666,0,0
Male,52,African-American,0,0,0,4,(M1),-5.0,4.958333333333333,0,0
Male,32,African-American,0,0,1,8,(F2),-1.0,122.20833333333333,0,0
Male,51,African-American,0,0,0,33,(F3),-1.0,151.0,1,0
Male,22,African-American,0,1,0,2,(F2),0.0,0.0,1,0
Male,23,African-American,0,0,0,2,(F3),-1.0,60.833333333333336,1,0
Female,42,African-American,0,0,0,3,(F3),-1.0,92.95833333333333,1,0
Female,33,African-American,0,0,0,2,(F3),0.0,0.125,0,0
Male,36,African-American,0,0,0,1,(M1),0.0,0.08333333333333333,0,0
Male,64,African-American,0,0,0,7,(F3),-29.0,121.91666666666667,1,0
Male,31,African-American,0,0,0,1,(M1),-1.0,1.2083333333333333,0,0
Male,20,African-American,0,0,0,0,(F3),-5.0,1.0416666666666667,0,0
Male,33,African-American,0,0,0,2,(F3),-1.0,201.79166666666666,1,0
Male,31,African-American,2,0,0,6,(F3),-1.0,-90.08333333333333,1,0
Male,54,African-American,0,0,0,6,(F3),-1.0,1.0,0,0
Male,44,African-American,0,0,0,0,(M1),-1.0,1.0,1,0
